ballX,ballY,ballVX,ballVY,playerY,dir
675.3876857757568,443.0220756530762,600.0,179.99999999999994,321.0,0.0
704.9892597198486,451.9025478363037,600.0,179.99999999999994,321.0,0.0
729.7878913879395,459.34213733673096,600.0,179.99999999999994,321.0,0.0
772.1245937347412,472.0431480407715,600.0,179.99999999999994,321.0,0.0
793.329065322876,478.4044895172119,600.0,179.99999999999994,321.0,0.0
806.1769180297852,482.25884532928467,600.0,179.99999999999994,321.0,0.0
824.9586753845215,487.89337253570557,600.0,179.99999999999994,321.0,0.0
844.8762588500977,493.8686475753784,600.0,179.99999999999994,321.0,0.0
865.2433090209961,499.97876262664795,600.0,179.99999999999994,321.0,0.0
885.4758911132812,506.0485372543335,600.0,179.99999999999994,321.0,0.0
907.8822784423828,512.770453453064,600.0,179.99999999999994,321.0,0.0
935.2182083129883,520.9712324142456,600.0,179.99999999999994,321.0,0.0
955.0867252349854,526.9317874908447,600.0,179.99999999999994,321.0,0.0
975.2449207305908,532.9792461395264,600.0,179.99999999999994,321.0,0.0
995.871036529541,539.1670808792114,600.0,179.99999999999994,321.0,0.0
1025.607078552246,548.087893486023,600.0,179.99999999999994,321.0,0.0
1055.2567176818848,556.9827852249146,600.0,179.99999999999994,321.0,0.0
1079.2260818481445,564.1735944747925,600.0,179.99999999999994,321.0,0.0
1105.7941131591797,572.144003868103,600.0,179.99999999999994,321.0,0.0
1118.412654876709,575.9295663833618,600.0,179.99999999999994,321.0,0.0
1136.1355476379395,581.246434211731,600.0,179.99999999999994,321.0,0.0
1156.6045932769775,587.3871479034424,600.0,179.99999999999994,321.0,0.0
1175.7180862426758,593.1211957931519,600.0,179.99999999999994,321.0,0.0
1182.0,599.0453586578369,-600.0,678.0,321.0,0.0
1162.2600860595703,621.3514614105225,-600.0,678.0,321.0,0.0
1142.557222366333,643.6156973838806,-600.0,678.0,321.0,0.0
1120.3602619171143,668.6982626914978,-600.0,678.0,321.0,0.0
1090.840799331665,702.0552554130554,-600.0,678.0,321.0,0.0
1052.2295780181885,745.6859354972839,-600.0,678.0,321.0,0.0
1037.3442478179932,762.5063586235046,-600.0,678.0,321.0,0.0
1022.5968189239502,779.1709532737732,-600.0,678.0,321.0,0.0
1001.1534519195557,792.0,-600.0,-678.0,321.0,0.0
982.2462387084961,770.6348490715027,-600.0,-678.0,321.0,0.0
961.3968200683594,747.0750060081482,-600.0,-678.0,321.0,0.0
941.826135635376,724.960132598877,-600.0,-678.0,321.0,0.0
922.4215335845947,703.0329322814941,-600.0,-678.0,321.0,0.0
902.1743602752686,680.1536264419556,-600.0,-678.0,321.0,0.0
882.3876686096191,657.7946648597717,-600.0,-678.0,321.0,0.0
862.4502010345459,635.265326499939,-600.0,-678.0,321.0,0.0
841.5750331878662,611.6763868331909,-600.0,-678.0,321.0,0.0
821.881181716919,589.4223346710205,-600.0,-678.0,321.0,0.0
791.9826335906982,555.6369752883911,-600.0,-678.0,321.0,0.0
778.225118637085,540.0909833908081,-600.0,-678.0,321.0,0.0
752.028018951416,510.4882607460022,-600.0,-678.0,321.0,0.0
731.8367786407471,487.6721591949463,-600.0,-678.0,321.0,0.0
716.0681076049805,469.85356092453003,-600.0,-678.0,321.0,0.0
702.245361328125,454.23385763168335,-600.0,-678.0,321.0,0.0
680.3267784118652,429.4658589363098,-600.0,-678.0,321.0,0.0
652.2498435974121,397.7389225959778,-600.0,-678.0,321.0,0.0
632.2913475036621,375.1858220100403,-600.0,-678.0,321.0,0.0
612.2358627319336,352.52312421798706,-600.0,-678.0,321.0,0.0
590.638858795166,328.1185097694397,-600.0,-678.0,321.0,0.0
554.4246025085449,287.19640016555786,-600.0,-678.0,300.0,-21.0
513.5640449523926,241.0239701271057,-600.0,-678.0,219.0,-81.0
495.5573387145996,220.67639207839966,-600.0,-678.0,192.0,-27.0
481.2253303527832,204.48122262954712,-600.0,-678.0,176.0,-16.0
455.2788562774658,175.16170692443848,-600.0,-678.0,156.0,-20.0
398.8674945831299,111.41686820983887,-600.0,-678.0,132.0,-24.0
372.6156063079834,81.75223445892334,-600.0,-678.0,127.0,-5.0
353.20256423950195,59.81549692153931,-600.0,-678.0,126.0,-1.0
336.6504020690918,41.11155366897583,-600.0,-678.0,124.0,-2.0
312.0762176513672,13.342725276947021,-600.0,-678.0,121.0,-3.0
281.49960708618164,8.0,-600.0,678.0,118.0,-3.0
260.0712604522705,32.21403169631958,-600.0,678.0,118.0,0.0
242.25595664978027,52.345324993133545,-600.0,678.0,124.0,6.0
222.38829803466797,74.79577922821045,-600.0,678.0,141.0,17.0
201.05522346496582,98.90215349197388,-600.0,678.0,165.0,24.0
179.78094291687012,122.94209051132202,-600.0,678.0,188.0,23.0
151.7171688079834,154.654155254364,-600.0,678.0,204.0,16.0
132.48480033874512,176.38673162460327,-600.0,678.0,212.0,8.0
112.50484657287598,198.9640793800354,-600.0,678.0,221.0,9.0
92.35265922546387,221.73605108261108,-600.0,678.0,233.0,12.0
72.12250900268555,244.5961208343506,-600.0,678.0,248.0,15.0
51.49739456176758,267.9025001525879,-600.0,678.0,269.0,21.0
28.556425094604492,293.8257956504822,-600.0,678.0,283.0,14.0
18.0,312.2639899253845,600.0,288.0,291.0,8.0
37.93203163146973,321.83136510849,600.0,288.0,293.0,2.0
57.89052772521973,331.41144323349,600.0,288.0,293.0,0.0
78.64567565917969,341.37391424179077,600.0,288.0,293.0,0.0
99.01201057434082,351.1497550010681,600.0,288.0,293.0,0.0
130.28113174438477,366.1589331626892,600.0,288.0,293.0,0.0
148.0055980682373,374.6666769981384,600.0,288.0,293.0,0.0
167.88956451416016,384.2109808921814,600.0,288.0,293.0,0.0
187.63748931884766,393.6899847984314,600.0,288.0,293.0,0.0
207.91928100585938,403.425244808197,600.0,288.0,293.0,0.0
228.79988479614258,413.44793462753296,600.0,288.0,293.0,0.0
248.67541122436523,422.98818731307983,600.0,288.0,293.0,0.0
268.5721092224121,432.53860235214233,600.0,288.0,293.0,0.0
287.95253562927246,441.8412070274353,600.0,288.0,293.0,0.0
307.84265327453613,451.38846349716187,600.0,288.0,293.0,0.0
327.93547439575195,461.03301763534546,600.0,288.0,293.0,0.0
347.81715202331543,470.5762228965759,600.0,288.0,293.0,0.0
368.6718635559082,480.58648443222046,600.0,288.0,293.0,0.0
407.76659774780273,499.35195684432983,600.0,288.0,293.0,0.0
438.2442169189453,513.9812140464783,600.0,288.0,293.0,0.0
459.0245418548584,523.9557700157166,600.0,288.0,293.0,0.0
471.3629894256592,529.8782248497009,600.0,288.0,293.0,0.0
488.5547332763672,538.1302618980408,600.0,288.0,293.0,0.0
509.26267433166504,548.0700736045837,600.0,288.0,293.0,0.0
538.6542491912842,562.1780295372009,600.0,288.0,293.0,0.0
558.0293827056885,571.478093624115,600.0,288.0,293.0,0.0
578.2302074432373,581.1744894981384,600.0,288.0,293.0,0.0
598.0655364990234,590.6954474449158,600.0,288.0,293.0,0.0
617.8836994171143,600.2081656455994,600.0,288.0,293.0,0.0
638.7305431365967,610.2146506309509,600.0,288.0,293.0,0.0
659.3196086883545,620.0974020957947,600.0,288.0,293.0,0.0
688.9080219268799,634.2998404502869,600.0,288.0,293.0,0.0
707.6664619445801,643.303891658783,600.0,288.0,293.0,0.0
727.6542835235596,652.8980460166931,600.0,288.0,293.0,0.0
747.669713973999,662.505452632904,600.0,288.0,293.0,0.0
768.1085758209229,672.3161063194275,600.0,288.0,293.0,0.0
798.2063941955566,686.7630591392517,600.0,288.0,293.0,0.0
821.1349182128906,697.768750667572,600.0,288.0,293.0,0.0
846.9803981781006,710.1745810508728,600.0,288.0,293.0,0.0
862.1489696502686,717.4554953575134,600.0,288.0,293.0,0.0
877.8977565765381,725.0149130821228,600.0,288.0,293.0,0.0
918.5963802337646,744.5502524375916,600.0,288.0,293.0,0.0
958.3265476226807,763.6207327842712,600.0,288.0,293.0,0.0
988.0332641601562,777.8799567222595,600.0,288.0,293.0,0.0
1007.7906303405762,787.3634924888611,600.0,288.0,293.0,0.0
1027.7213745117188,792.0,600.0,-288.0,293.0,0.0
1047.7229290008545,782.3992538452148,600.0,-288.0,293.0,0.0
1067.714469909668,772.8033142089844,600.0,-288.0,293.0,0.0
1089.3841438293457,762.4018707275391,600.0,-288.0,293.0,0.0
1110.436122894287,752.2969207763672,600.0,-288.0,293.0,0.0
1129.9800567626953,742.9158325195312,600.0,-288.0,293.0,0.0
1147.6428680419922,734.4376831054688,600.0,-288.0,293.0,0.0
1163.028018951416,727.0528106689453,600.0,-288.0,293.0,0.0
1172.6945571899414,722.4128723144531,600.0,-288.0,293.0,0.0
1182.0,717.9454193115234,-600.0,-300.0,293.0,0.0
1155.2565879821777,704.5737133026123,-600.0,-300.0,293.0,0.0
1134.9725074768066,694.4316730499268,-600.0,-300.0,293.0,0.0
1105.4064102172852,679.648624420166,-600.0,-300.0,293.0,0.0
1076.2816257476807,665.0862321853638,-600.0,-300.0,293.0,0.0
1054.1885204315186,654.0396795272827,-600.0,-300.0,293.0,0.0
1043.6573810577393,648.7741098403931,-600.0,-300.0,293.0,0.0
1024.8215503692627,639.3561944961548,-600.0,-300.0,293.0,0.0
1012.2958488464355,633.0933437347412,-600.0,-300.0,293.0,0.0
994.5413417816162,624.2160902023315,-600.0,-300.0,293.0,0.0
966.0502738952637,609.9705562591553,-600.0,-300.0,293.0,0.0
944.7821445465088,599.3364915847778,-600.0,-300.0,293.0,0.0
926.3482875823975,590.1195631027222,-600.0,-300.0,293.0,0.0
905.99582862854,579.9433336257935,-600.0,-300.0,293.0,0.0
896.1172885894775,575.0040636062622,-600.0,-300.0,293.0,0.0
865.8460922241211,559.868465423584,-600.0,-300.0,293.0,0.0
835.1189918518066,544.5049152374268,-600.0,-300.0,309.0,16.0
809.1646499633789,531.5277442932129,-600.0,-300.0,335.0,26.0
791.9819183349609,522.9363784790039,-600.0,-300.0,353.0,18.0
765.7175846099854,509.8042116165161,-600.0,-300.0,375.0,22.0
737.927324295044,495.9090814590454,-600.0,-300.0,388.0,13.0
710.4124374389648,482.15163803100586,-600.0,-300.0,392.0,4.0
689.3231220245361,471.6069803237915,-600.0,-300.0,393.0,1.0
676.3018913269043,465.0963649749756,-600.0,-300.0,393.0,0.0
656.0266799926758,454.9587593078613,-600.0,-300.0,394.0,1.0
635.8600444793701,444.8754415512085,-600.0,-300.0,394.0,0.0
615.7594985961914,434.82516860961914,-600.0,-300.0,394.0,0.0
594.9149436950684,424.4028911590576,-600.0,-300.0,394.0,0.0
565.3690166473389,409.62992763519287,-600.0,-300.0,385.0,-9.0
534.7547836303711,394.322811126709,-600.0,-300.0,379.0,-6.0
523.2760734558105,388.5834560394287,-600.0,-300.0,375.0,-4.0
495.8291358947754,374.85998725891113,-600.0,-300.0,374.0,-1.0
473.77308082580566,363.83195972442627,-600.0,-300.0,380.0,6.0
455.2462406158447,354.5685396194458,-600.0,-300.0,383.0,3.0
430.7387180328369,342.3147783279419,-600.0,-300.0,383.0,0.0
403.45543098449707,328.673134803772,-600.0,-300.0,383.0,0.0
381.6035099029541,317.7471742630005,-600.0,-300.0,383.0,0.0
366.0029239654541,309.9468812942505,-600.0,-300.0,383.0,0.0
346.2268180847168,300.05882835388184,-600.0,-300.0,383.0,0.0
324.84467697143555,289.3677577972412,-600.0,-300.0,355.0,-28.0
303.6244697570801,278.7576541900635,-600.0,-300.0,348.0,-7.0
280.19698333740234,267.0439109802246,-600.0,-300.0,328.0,-20.0
256.0734100341797,254.98212432861328,-600.0,-300.0,300.0,-28.0
236.22592163085938,245.05838012695312,-600.0,-300.0,277.0,-23.0
215.88891220092773,234.8898754119873,-600.0,-300.0,258.0,-19.0
195.32087516784668,224.60585689544678,-600.0,-300.0,229.0,-29.0
174.77572631835938,214.33328247070312,-600.0,-300.0,197.0,-32.0
149.9729461669922,201.93189239501953,-600.0,-300.0,175.0,-22.0
126.29326057434082,190.09204959869385,-600.0,-300.0,160.0,-15.0
106.383544921875,180.13719177246094,-600.0,-300.0,155.0,-5.0
86.07772064208984,169.98427963256836,-600.0,-300.0,153.0,-2.0
65.48221778869629,159.68652820587158,-600.0,-300.0,153.0,0.0
45.379812240600586,149.63532543182373,-600.0,-300.0,153.0,0.0
23.25223159790039,138.57153511047363,-600.0,-300.0,153.0,0.0
18.0,125.10813331604004,600.0,-504.0,156.0,3.0
38.23673057556152,108.10927963256836,600.0,-504.0,161.0,5.0
58.604352951049805,91.0004768371582,600.0,-504.0,166.0,5.0
78.2625846862793,74.48756217956543,600.0,-504.0,167.0,1.0
99.005859375,57.06321144104004,600.0,-504.0,168.0,1.0
122.14609909057617,37.625410079956055,600.0,-504.0,168.0,0.0
142.24607276916504,20.741432189941406,600.0,-504.0,168.0,0.0
161.1130886077881,8.0,600.0,504.0,168.0,0.0
188.35975456237793,30.88719940185547,600.0,504.0,168.0,0.0
209.1287784576416,48.33317947387695,600.0,504.0,168.0,0.0
229.5886688232422,65.51948738098145,600.0,504.0,168.0,0.0
253.64701080322266,85.72849464416504,600.0,504.0,168.0,0.0
272.9117088317871,101.91084098815918,600.0,504.0,168.0,0.0
288.2658176422119,114.80829238891602,600.0,504.0,168.0,0.0
318.32458305358887,140.05765533447266,600.0,504.0,168.0,0.0
328.22701263427734,148.37569618225098,600.0,504.0,168.0,0.0
370.32110023498535,183.7347297668457,600.0,504.0,168.0,0.0
408.8975601196289,216.1389560699463,600.0,504.0,168.0,0.0
419.81751251220703,225.3117160797119,600.0,504.0,168.0,0.0
438.24335861206055,240.78942680358887,600.0,504.0,174.0,6.0
457.97626304626465,257.3650665283203,600.0,504.0,185.0,11.0
479.12751960754395,275.1321220397949,600.0,504.0,185.0,0.0
502.130859375,294.454927444458,600.0,504.0,185.0,0.0
528.0335597991943,316.21319580078125,600.0,504.0,185.0,0.0
547.9402713775635,332.9348335266113,600.0,504.0,185.0,0.0
568.2562522888184,350.00025749206543,600.0,504.0,185.0,0.0
589.0577487945557,367.47351455688477,600.0,504.0,185.0,0.0
618.7960796356201,392.4537124633789,600.0,504.0,185.0,0.0
658.3090953826904,425.64464569091797,600.0,504.0,185.0,0.0
679.638593673706,443.5614242553711,600.0,504.0,185.0,0.0
691.0696678161621,453.1635265350342,600.0,504.0,185.0,0.0
718.6570816040039,476.3369541168213,600.0,504.0,229.0,44.0
758.8269882202148,510.0796756744385,600.0,504.0,227.0,-2.0
781.1730079650879,528.8503322601318,600.0,504.0,226.0,-1.0
798.3773403167725,543.3019714355469,600.0,504.0,226.0,0.0
818.3530025482178,560.0815277099609,600.0,504.0,226.0,0.0
838.1926231384277,576.7468090057373,600.0,504.0,226.0,0.0
858.668249130249,593.9463348388672,600.0,504.0,226.0,0.0
878.3111743927002,610.4463920593262,600.0,504.0,226.0,0.0
908.8485889434814,636.0978202819824,600.0,504.0,226.0,0.0
940.6475715637207,662.8089656829834,600.0,504.0,226.0,0.0
952.0654850006104,672.4000129699707,600.0,504.0,226.0,0.0
969.9995212554932,687.4646034240723,600.0,504.0,226.0,0.0
998.4305076599121,711.3466320037842,600.0,504.0,226.0,0.0
1028.496425628662,736.6020030975342,600.0,504.0,226.0,0.0
1087.478416442871,786.1468753814697,600.0,504.0,226.0,0.0
1115.7125644683838,792.0,600.0,-504.0,226.0,0.0
1128.2879047393799,781.4367141723633,600.0,-504.0,226.0,0.0
1149.1295986175537,763.9296913146973,600.0,-504.0,226.0,0.0
1169.5511512756348,746.7755870819092,600.0,-504.0,226.0,0.0
1182.0,722.2515277862549,-600.0,-600.0,226.0,0.0
1162.5683612823486,702.8198890686035,-600.0,-600.0,226.0,0.0
1141.9193572998047,682.1708850860596,-600.0,-600.0,226.0,0.0
1122.2820110321045,662.5335388183594,-600.0,-600.0,226.0,0.0
1102.2641487121582,642.5156764984131,-600.0,-600.0,226.0,0.0
1079.8524684906006,620.1039962768555,-600.0,-600.0,226.0,0.0
1052.3561782836914,592.6077060699463,-600.0,-600.0,226.0,0.0
1032.4241466522217,572.6756744384766,-600.0,-600.0,226.0,0.0
1011.8752784729004,552.1268062591553,-600.0,-600.0,226.0,0.0
992.4221820831299,532.6737098693848,-600.0,-600.0,226.0,0.0
971.2770767211914,511.5286045074463,-600.0,-600.0,226.0,0.0
931.1940021514893,471.44552993774414,-600.0,-600.0,226.0,0.0
902.7359790802002,442.9875068664551,-600.0,-600.0,226.0,0.0
879.0947742462158,419.3463020324707,-600.0,-600.0,226.0,0.0
852.4444885253906,392.6960163116455,-600.0,-600.0,226.0,0.0
831.7517108917236,372.0032386779785,-600.0,-600.0,226.0,0.0
802.3193664550781,342.570894241333,-600.0,-600.0,226.0,0.0
779.9686260223389,320.22015380859375,-600.0,-600.0,226.0,0.0
768.7428302764893,308.99435806274414,-600.0,-600.0,226.0,0.0
750.5315608978271,290.78308868408203,-600.0,-600.0,226.0,0.0
740.2481861114502,280.4997138977051,-600.0,-600.0,226.0,0.0
729.4067687988281,269.658296585083,-600.0,-600.0,226.0,0.0
713.5817356109619,253.8332633972168,-600.0,-600.0,226.0,0.0
691.2989444732666,231.55047225952148,-600.0,-600.0,220.0,-6.0
655.3480453491211,195.59957313537598,-600.0,-600.0,216.0,-4.0
631.744176864624,171.9957046508789,-600.0,-600.0,214.0,-2.0
618.4030838012695,158.6546115875244,-600.0,-600.0,214.0,0.0
591.096622467041,131.3481502532959,-600.0,-600.0,213.0,-1.0
560.351354598999,100.6028823852539,-600.0,-600.0,214.0,1.0
528.7690944671631,69.02062225341797,-600.0,-600.0,216.0,2.0
497.0496482849121,37.30117607116699,-600.0,-600.0,220.0,4.0
472.5065059661865,12.758033752441406,-600.0,-600.0,220.0,0.0
451.55037117004395,8.0,-600.0,600.0,220.0,0.0
432.19798278808594,27.352388381958008,-600.0,600.0,220.0,0.0
410.43174934387207,49.118621826171875,-600.0,600.0,220.0,0.0
371.888334274292,87.66203689575195,-600.0,600.0,259.0,39.0
352.426082611084,107.12428855895996,-600.0,600.0,269.0,10.0
332.43654441833496,127.11382675170898,-600.0,600.0,275.0,6.0
312.5405616760254,147.00980949401855,-600.0,600.0,283.0,8.0
290.6214065551758,168.92896461486816,-600.0,600.0,295.0,12.0
269.68200874328613,189.8683624267578,-600.0,600.0,307.0,12.0
232.68955421447754,226.8608169555664,-600.0,600.0,326.0,19.0
212.78813552856445,246.7622356414795,-600.0,600.0,337.0,11.0
192.4841709136963,267.06620025634766,-600.0,600.0,349.0,12.0
172.55099487304688,286.99937629699707,-600.0,600.0,364.0,15.0
141.88969802856445,317.6606731414795,-600.0,600.0,382.0,18.0
112.22031784057617,347.3300533294678,-600.0,600.0,402.0,20.0
92.14251708984375,367.4078540802002,-600.0,600.0,413.0,11.0
72.47441482543945,387.0759563446045,-600.0,600.0,425.0,12.0
52.69745063781738,406.85292053222656,-600.0,600.0,441.0,16.0
32.48933029174805,427.0610408782959,-600.0,600.0,462.0,21.0
18.0,447.77184295654297,600.0,210.0,478.0,16.0
42.25189018249512,456.26000452041626,600.0,210.0,493.0,15.0
65.21159934997559,464.2959027290344,600.0,210.0,497.0,4.0
87.38152313232422,472.05537605285645,600.0,210.0,497.0,0.0
107.29667472839355,479.0256791114807,600.0,210.0,497.0,0.0
127.02242660522461,485.9296922683716,600.0,210.0,497.0,0.0
148.69567680358887,493.5153298377991,600.0,210.0,497.0,0.0
168.4782199859619,500.43921995162964,600.0,210.0,497.0,0.0
197.76837158203125,510.6907730102539,600.0,210.0,497.0,0.0
217.3091583251953,517.5300483703613,600.0,210.0,497.0,0.0
237.10858154296875,524.459846496582,600.0,210.0,497.0,0.0
257.7696018218994,531.6912035942078,600.0,210.0,497.0,0.0
277.7303867340088,538.677478313446,600.0,210.0,497.0,0.0
298.40943145751953,545.9151439666748,600.0,210.0,497.0,0.0
328.1004123687744,556.306987285614,600.0,210.0,497.0,0.0
357.0845775604248,566.4514451026917,600.0,210.0,497.0,0.0
377.26737785339355,573.5154252052307,600.0,210.0,497.0,0.0
397.87804412841797,580.7291584014893,600.0,210.0,497.0,0.0
420.6360511779785,588.6944608688354,600.0,210.0,497.0,0.0
448.15551567077637,598.3262734413147,600.0,210.0,494.0,-3.0
477.32507514953613,608.5356192588806,600.0,210.0,483.0,-11.0
497.318904876709,615.5334596633911,600.0,210.0,476.0,-7.0
517.3224620819092,622.5347046852112,600.0,210.0,472.0,-4.0
537.0396308898926,629.4357137680054,600.0,210.0,470.0,-2.0
558.3227806091309,636.8848161697388,600.0,210.0,467.0,-3.0
588.7373142242432,647.5299029350281,600.0,210.0,462.0,-5.0
617.8326301574707,657.7132635116577,600.0,210.0,458.0,-4.0
637.3511009216309,664.5447282791138,600.0,210.0,455.0,-3.0
657.0293598175049,671.4321188926697,600.0,210.0,453.0,-2.0
677.5386028289795,678.6103539466858,600.0,210.0,450.0,-3.0
698.3514003753662,685.8948330879211,600.0,210.0,448.0,-2.0
727.6823215484619,696.1606554985046,600.0,210.0,437.0,-11.0
757.0661716461182,706.4450030326843,600.0,210.0,429.0,-8.0
777.32936668396,713.537121295929,600.0,210.0,423.0,-6.0
797.0825843811035,720.4507474899292,600.0,210.0,415.0,-8.0
817.0674018859863,727.4454336166382,600.0,210.0,407.0,-8.0
837.6760654449463,734.6584658622742,600.0,210.0,402.0,-5.0
863.1972484588623,743.5908799171448,600.0,210.0,398.0,-4.0
897.4362545013428,755.5745320320129,600.0,210.0,398.0,0.0
917.2956161499023,762.5253086090088,600.0,210.0,398.0,0.0
